# Example data - Gallium, rho ~ 0.048
1.84408 11.88997
1.85889 11.81518
1.87369 12.16546
1.88849 12.20636
1.90329 12.60263
1.91809 12.7207
1.93289 13.1809
1.94769 13.4196
1.96249 13.97014
1.97729 14.31388
1.99209 14.88369
2.00689 15.25118
2.02169 15.86738
2.03649 16.36592
2.05129 17.0656
2.06608 17.78154
2.08088 18.56901
2.09568 19.49175
2.11048 20.57185
2.12528 21.78398
2.14007 23.09094
2.15487 24.47614
2.16967 26.00549
2.18446 27.69123
2.19926 29.49799
2.21405 31.82197
2.22885 34.02718
2.24365 36.94615
2.25844 39.7442
2.27323 43.25526
2.28803 46.70131
2.30282 51.04915
2.31762 55.52049
2.33241 60.60238
2.3472 65.40082
2.362 71.16081
2.37679 76.79039
2.39158 83.05542
2.40637 88.97858
2.42117 95.09819
2.43596 100.55515
2.45075 105.82521
2.46554 110.03306
2.48033 113.77644
2.49512 116.1576
2.50991 117.3898
2.5247 117.45161
2.53949 116.8148
2.55428 115.15242
2.56907 112.97167
2.58386 109.86098
2.59864 106.50088
2.61343 103.1295
2.62822 99.81933
2.64301 96.093
2.65779 92.00827
2.67258 88.30181
2.68737 84.79969
2.70215 81.68755
2.71694 78.53718
2.73172 75.85303
2.74651 73.34587
2.76129 71.15114
2.77608 68.93625
2.79086 67.15433
2.80565 65.16994
2.82043 63.76423
2.83521 62.03845
2.84999 61.03908
2.86478 59.60835
2.87956 58.86575
2.89434 57.82754
2.90912 57.39761
2.9239 56.27982
2.93868 55.84525
2.95346 55.22277
2.96824 55.13732
2.98302 54.74446
2.9978 54.76719
3.01258 54.16343
3.02736 54.06567
3.04214 53.45215
3.05691 53.35821
3.07169 52.78306
3.08647 52.7218
3.10124 52.07807
3.11602 51.81747
3.1308 50.94321
3.14557 50.56885
3.16035 49.51334
3.17512 48.8862
3.1899 47.75082
3.20467 46.86322
3.21944 45.59587
3.23422 44.47956
3.24899 42.64949
3.26376 41.31394
3.27853 39.48105
3.2933 37.91384
3.30808 36.00671
3.32285 34.49446
3.33762 32.74004
3.35239 31.45828
3.36716 29.95532
3.38192 29.01369
3.39669 27.79953
3.41146 27.1084
3.42623 26.28541
3.441 25.87756
3.45576 25.12284
3.47053 24.90702
3.4853 24.34735
3.50006 24.12603
3.51483 23.61163
3.52959 23.4341
3.54436 23.09049
3.55912 22.98376
3.57388 22.63557
3.58865 22.5098
3.60341 22.28958
3.61817 22.23498
3.63293 22.00669
3.6477 21.8921
3.66246 21.83891
3.67722 21.7115
3.69198 21.61164
3.70674 21.55979
3.7215 21.53638
3.73626 21.51193
3.75101 21.48346
3.76577 21.5149
3.78053 21.50204
3.79529 21.43185
3.81004 21.56398
3.8248 21.51974
3.83955 21.69264
3.85431 21.55977
3.86906 21.6462
3.88382 21.5509
3.89857 21.78684
3.91332 21.69189
3.92808 21.95035
3.94283 21.77183
3.95758 22.09455
3.97233 21.97705
3.98708 22.38129
4.00183 22.39596
4.01658 22.6282
4.03133 22.45061
4.04608 22.65394
4.06083 22.72227
4.07558 22.86747
4.09033 23.01961
4.10507 23.14576
4.11982 23.2724
4.13456 23.43068
4.14931 23.58141
4.16405 23.74642
4.1788 24.00805
4.19354 23.97757
4.20829 24.30774
4.22303 24.25607
4.23777 24.59241
4.25251 24.64733
4.26725 25.07068
4.282 25.20299
4.29674 25.69574
4.31148 25.64849
4.32621 26.01741
4.34095 26.06183
4.35569 26.36189
4.37043 26.52961
4.38517 26.85328
4.3999 27.18767
4.41464 27.37277
4.42937 27.76409
4.44411 27.95617
4.45884 28.52664
4.47358 28.66053
4.48831 29.12227
4.50304 29.15137
4.51778 29.59859
4.53251 29.69182
4.54724 30.28347
4.56197 30.52996
4.5767 30.93798
4.59143 31.16997
4.60616 31.26289
4.62089 31.44457
4.63561 31.45462
4.65034 31.75943
4.66507 31.79385
4.67979 32.09567
4.69452 32.0821
4.70925 32.3413
4.72397 32.33806
4.73869 32.61623
4.75342 32.49994
4.76814 32.65644
4.78286 32.69442
4.79758 32.60958
4.8123 32.66272
4.82702 32.48552
4.84174 32.63142
4.85646 32.32619
4.87118 32.48779
4.8859 32.1515
4.90062 32.21279
4.91533 31.89023
4.93005 31.70588
4.94477 31.4059
4.95948 31.09244
4.9742 30.87897
4.98891 30.51632
5.00362 30.42312
5.01834 29.91211
5.03305 29.80893
5.04776 29.29524
5.06247 28.90781
5.07718 28.50207
5.09189 28.05107
5.1066 27.68189
5.12131 27.12183
5.13602 27.01453
5.15072 26.47298
5.16543 26.14968
5.18014 25.46509
5.19484 25.15973
5.20955 24.76917
5.22425 24.39484
5.23895 24.20255
5.25366 23.78208
5.26836 23.4916
5.28306 22.86993
5.29776 22.66693
5.31246 22.15274
5.32716 21.81762
5.34186 21.52029
5.35656 21.05182
5.37125 20.91547
5.38595 20.46737
5.40065 20.40984
5.41534 19.87957
5.43004 19.69512
5.44473 19.36283
5.45943 19.06746
5.47412 18.96626
5.48881 18.46183
5.5035 18.3618
5.51819 17.79663
5.53288 17.63491
5.54757 17.38237
5.56226 17.0616
5.57695 16.97024
5.59164 16.64131
5.60633 16.75164
5.62101 16.5351
5.6357 16.46359
5.65038 16.2474
5.66507 15.98978
5.67975 15.9233
5.69443 15.53979
5.70912 15.52188
5.7238 15.20891
5.73848 15.08198
5.75316 15.00676
5.76784 14.81522
5.78252 14.86022
5.79719 14.51844
5.81187 14.5995
5.82655 14.4254
5.84122 14.29707
5.8559 14.32409
5.87057 14.05839
5.88525 14.19917
5.89992 13.97702
5.91459 13.9764
5.92926 13.96923
5.94394 13.75693
5.95861 13.99413
5.97328 13.77093
5.98794 13.8508
6.00261 13.8708
6.01728 13.81496
6.03195 14.03012
6.04661 13.86986
6.06128 14.14419
6.07594 14.03789
6.0906 14.02966
6.10527 14.21304
6.11993 14.04238
6.13459 14.35964
6.14925 14.28832
6.16391 14.33992
6.17857 14.56403
6.19323 14.4881
6.20789 14.78204
6.22254 14.75029
6.2372 14.84287
6.25186 15.04852
6.26651 14.99712
6.28116 15.29538
6.29582 15.21865
6.31047 15.29698
6.32512 15.55414
6.33977 15.47782
6.35442 15.67605
6.36907 15.72954
6.38372 15.72892
6.39837 16.0157
6.41301 15.96153
6.42766 16.09695
6.44231 16.21076
6.45695 16.12063
6.47159 16.38965
6.48624 16.23279
6.50088 16.35124
6.51552 16.48769
6.53016 16.36085
6.5448 16.60733
6.55944 16.4083
6.57408 16.47715
6.58872 16.63579
6.60335 16.49473
6.61799 16.61168
6.63263 16.63007
6.64726 16.51981
6.66189 16.76335
6.67653 16.60296
6.69116 16.66331
6.70579 16.76496
6.72042 16.64866
6.73505 16.78296
6.74968 16.81784
6.7643 16.85374
6.77893 17.05661
6.79356 16.81279
6.80818 16.84935
6.82281 17.00293
6.83743 16.8481
6.85205 16.92753
6.86668 16.99428
6.8813 16.846
6.89592 16.98313
6.91054 16.86223
6.92516 16.85374
6.93977 17.02837
6.95439 16.88224
6.96901 16.96651
6.98362 17.03181
6.99824 16.87789
7.01285 16.92451
7.02746 16.91715
7.04208 16.84026
7.05669 16.94108
7.0713 16.82019
7.08591 16.79132
7.10052 16.97308
7.11512 16.85521
7.12973 16.80172
7.14434 16.89107
7.15894 16.77813
7.17355 16.6353
7.18815 16.64158
7.20275 16.53615
7.21735 16.47706
7.23195 16.42384
7.24655 16.36096
7.26115 16.3039
7.27575 16.26131
7.29035 16.21432
7.30494 16.14619
7.31954 16.07601
7.33413 16.02296
7.34873 15.97496
7.36332 15.92779
7.37791 15.88137
7.3925 15.8355
7.40709 15.7899
7.42168 15.74431
7.43627 15.69848
7.45086 15.65215
7.46545 15.60504
7.48003 15.5601
7.49462 15.53296
7.5092 15.53427
7.52378 15.54186
7.53836 15.52537
7.55295 15.47408
7.56753 15.43753
7.5821 15.41128
7.59668 15.37797
7.61126 15.34233
7.62584 15.31458
7.64041 15.30496
7.65499 15.3108
7.66956 15.28912
7.68413 15.22924
7.69871 15.13064
7.71328 14.98848
7.72785 14.79678
7.74242 14.58989
7.75698 14.49353
7.77155 14.3743
7.78612 14.13769
7.80068 14.12876
7.81525 13.95728
7.82981 13.83003
7.84437 13.7329
7.85893 13.63881
7.87349 13.5489
7.88805 13.46431
7.90261 13.38615
7.91717 13.31601
7.93173 13.25721
7.94628 13.21348
7.96084 13.18419
7.97539 13.15109
7.98994 13.09154
8.0045 12.98303
8.01905 12.8251
8.0336 12.68552
8.04815 12.57424
8.06269 12.48395
8.07724 12.41821
8.09179 12.38334
8.10633 12.36088
8.12088 12.2873
8.13542 12.25167
8.14996 12.24544
8.1645 12.22217
8.17904 12.15371
8.19358 12.08488
8.20812 12.05587
8.22266 12.01523
8.23719 11.92276
8.25173 11.85382
8.26626 11.83415
8.2808 11.8211
8.29533 11.71289
8.30986 11.72972
8.32439 11.69142
8.33892 11.59514
8.35345 11.50762
8.36797 11.44339
8.3825 11.40387
8.39702 11.43611
8.41155 11.58919
8.42607 11.48104
8.44059 11.39808
8.45511 11.37012
8.46963 11.36158
8.48415 11.35285
8.49867 11.33156
8.51319 11.31425
8.5277 11.31209
8.54222 11.28601
8.55673 11.22837
8.57125 11.25184
8.58576 11.29014
8.60027 11.26708
8.61478 11.2581
8.62929 11.26333
8.64379 11.27525
8.6583 11.29284
8.67281 11.31468
8.68731 11.33778
8.70181 11.35887
8.71632 11.37465
8.73082 11.38223
8.74532 11.38111
8.75982 11.37181
8.77432 11.35482
8.78881 11.33066
8.80331 11.29982
8.8178 11.26282
8.8323 11.22016
8.84679 11.17234
8.86128 11.11988
8.87577 11.06327
8.89026 11.00303
8.90475 10.93965
8.91924 10.87364
8.93372 10.80552
8.94821 10.73578
8.96269 10.66491
8.97718 10.59321
8.99166 10.52093
9.00614 10.44829
9.02062 10.37552
9.0351 10.30286
9.04957 10.23053
9.06405 10.15876
9.07853 10.0878
9.093 10.01786
9.10747 9.94919
9.12195 9.882
9.13642 9.81654
9.15089 9.75303
9.16536 9.69171
9.17982 9.6328
9.19429 9.57654
9.20875 9.52316
9.22322 9.47289
9.23768 9.42596
9.25214 9.3826
9.26661 9.34305
9.28107 9.30753
9.29552 9.27628
9.30998 9.24952
9.32444 9.2275
9.33889 9.21043
9.35335 9.19855
9.3678 9.1921
9.38225 9.1913
9.3967 9.19638
9.41115 9.20758
9.4256 9.22513
9.44005 9.24925
9.4545 9.28018
9.46894 9.31816
9.48338 9.3777
9.49783 9.47459
9.51227 9.48269
9.52671 9.4895
9.54115 9.55713
9.55559 9.53949
9.57002 9.64581
9.58446 9.60322
9.59889 9.56744
9.61333 9.62964
9.62776 9.6688
9.64219 9.67863
9.65662 9.68817
9.67105 9.70078
9.68548 9.71339
9.6999 9.7235
9.71433 9.73067
9.72875 9.73504
9.74318 9.73671
9.7576 9.73582
9.77202 9.73247
9.78644 9.72678
9.80086 9.71888
9.81527 9.70888
9.82969 9.69691
9.8441 9.68307
9.85852 9.66748
9.87293 9.65028
9.88734 9.63156
9.90175 9.61146
9.91616 9.59008
9.93057 9.56756
9.94497 9.544
9.95938 9.51953
9.97378 9.49426
9.98819 9.46832
10.00259 9.44181
10.01699 9.41486
10.03139 9.38759
10.04578 9.36011
10.06018 9.33255
10.07458 9.30502
10.08897 9.27764
10.10336 9.25053
10.11775 9.22381
10.13215 9.19759
10.14653 9.17199
10.16092 9.14714
10.17531 9.12314
10.1897 9.10013
10.20408 9.07821
10.21846 9.05751
10.23284 9.03814
10.24723 9.021
10.2616 9.01011
10.27598 9.01025
10.29036 9.01372
10.30474 8.96279
10.31911 8.87224
10.33348 8.93682
10.34785 8.92778
10.36223 8.92581
10.3766 8.92182
10.39096 8.91263
10.40533 8.9966
10.4197 8.91629
10.43406 8.82939
10.44842 8.81512
10.46278 8.86302
10.47715 8.81674
10.4915 8.89196
10.50586 8.93211
10.52022 8.91795
10.53458 8.89467
10.54893 8.87949
10.56328 8.87412
10.57763 8.85925
10.59198 8.85997
10.60633 8.90154
10.62068 8.95682
10.63503 8.98561
10.64937 8.9853
10.66372 9.04532
10.67806 9.08989
10.6924 9.10865
10.70674 9.12767
10.72108 9.17574
10.73542 9.20995
10.74975 9.17838
10.76409 9.12684
10.77842 9.18109
10.79275 9.07103
10.80708 9.05927
10.82141 9.28773
10.83574 9.15643
10.85007 9.22123
10.8644 9.22082
10.87872 9.15456
10.89304 9.14034
10.90736 9.1536
10.92169 9.14617
10.936 9.11764
10.95032 9.0785
10.96464 9.03725
10.97895 8.99564
10.99327 8.95369
11.00758 8.91143
11.02189 8.86889
11.0362 8.82611
11.05051 8.78312
11.06482 8.73994
11.07912 8.69662
11.09343 8.65318
11.10773 8.60964
11.12203 8.56606
11.13633 8.52245
11.15063 8.47885
11.16493 8.43528
11.17922 8.39179
11.19352 8.3484
11.20781 8.30514
11.22211 8.26205
11.2364 8.21916
11.25069 8.17649
11.26497 8.13408
11.27926 8.09196
11.29355 8.05017
11.30783 8.00873
11.32211 7.96768
11.33639 7.92704
11.35067 7.88685
11.36495 7.84715
11.37923 7.80795
11.39351 7.7693
11.40778 7.73122
11.42205 7.69375
11.43633 7.65692
11.4506 7.62075
11.46487 7.58529
11.47913 7.55056
11.4934 7.51659
11.50766 7.48342
11.52193 7.45108
11.53619 7.41959
11.55045 7.389
11.56471 7.35932
11.57897 7.3306
11.59322 7.30286
11.60748 7.27614
11.62173 7.25047
11.63598 7.22588
11.65023 7.20239
11.66448 7.18005
11.67873 7.15888
11.69298 7.13892
11.70722 7.1202
11.72147 7.10274
11.73571 7.08658
11.74995 7.07175
11.76419 7.05829
11.77843 7.04622
11.79266 7.03557
11.8069 7.02639
11.82113 7.01869
11.83536 7.01251
11.8496 7.00789
11.86383 7.00484
11.87805 7.00341
11.89228 7.00363
11.9065 7.00553
11.92073 7.00914
11.93495 7.01448
11.94917 7.0216
11.96339 7.03052
11.97761 7.04128
11.99182 7.05391
12.00604 7.06748
12.02025 7.07728
12.03447 7.07806
12.04868 7.06637
12.06288 7.02774
12.07709 6.96442
12.0913 7.02157
12.1055 7.07348
12.11971 7.08827
12.13391 7.08129
12.14811 7.0679
12.16231 7.06348
12.1765 7.07587
12.1907 7.083
12.2049 7.05528
12.21909 6.9743
12.23328 6.86638
12.24747 6.76312
12.26166 6.67257
12.27585 6.5969
12.29003 6.52658
12.30421 6.42767
12.3184 6.33553
12.33258 6.27419
12.34676 6.25926
12.36094 6.26062
12.37511 6.20328
12.38929 6.29959
12.40346 6.25574
12.41763 6.32622
12.4318 6.3557
